ts,store_id,sku_id,cat,qty,amount
2026-07-29 13:55,S02,K0039,日化,2,12.46
2026-07-28 22:05,S03,K0003,零食,2,10.0
2026-07-28 22:22,S03,K0036,饮料,1,12.26
2026-07-28 22:37,S03,K0003,零食,3,20.0
2026-07-28 21:57,S03,K0018,零食,3,27.54
2026-07-28 23:07,S03,K0018,零食,3,27.54
2026-07-28 23:22,S03,K0025,鲜食,2,40.32
2026-07-28 23:23,S03,K0038,零食,3,20.9
2026-07-29 00:15,S03,K0002,乳品,2,3.95
2026-07-29 00:26,S03,K0028,零食,1,20.67
2026-07-29 00:50,S03,K0006,饮料,1,18.72
2026-07-29 00:55,S03,K0029,日化,2,59.08
2026-07-29 02:15,S03,K0023,零食,2,57.66
2026-07-29 02:30,S03,K0001,饮料,2,16.5
2026-07-29 03:05,S03,K0019,日化,3,5.97
2026-07-29 04:33,S03,K0019,日化,1,11.94
2026-07-29 04:45,S03,K0040,鲜食,2,23.8
2026-07-29 04:45,S03,K0002,乳品,2,7.9
2026-07-29 05:39,S03,K0037,乳品,2,11.1
2026-07-29 05:57,S03,K0003,零食,3,20.0
2026-07-29 06:19,S03,K0005,鲜食,3,3.85
2026-07-29 06:56,S03,K0029,日化,2,29.54
2026-07-29 07:10,S03,K0009,日化,1,10.05
2026-07-29 07:09,S03,K0035,鲜食,2,20.58
2026-07-29 08:44,S03,K0025,鲜食,3,20.16
2026-07-29 08:37,S03,K0027,乳品,3,30.22
2026-07-29 09:37,S03,K0016,饮料,3,15.96
2026-07-29 09:44,S03,K0036,饮料,1,24.52
2026-07-29 09:09,S03,K0013,零食,3,57.58
2026-07-29 08:50,S03,K0015,鲜食,1,13.89
2026-07-29 09:43,S03,K0006,饮料,1,18.72
2026-07-29 09:25,S03,K0036,饮料,2,24.52
2026-07-29 10:30,S03,K0019,日化,3,11.94
2026-07-29 11:13,S03,K0014,日化,2,50.68
2026-07-29 12:01,S03,K0004,日化,3,38.34
2026-07-29 12:05,S03,K0014,日化,2,50.68
2026-07-29 13:05,S03,K0039,日化,2,12.46
2026-07-29 13:03,S03,K0016,饮料,1,7.98
2026-07-29 14:03,S03,K0013,零食,2,57.58
2026-07-28 22:45,S04,K0029,日化,1,29.54
2026-07-28 22:08,S04,K0029,日化,2,59.08
2026-07-28 23:45,S04,K0030,鲜食,2,22.79
2026-07-28 23:45,S04,K0027,乳品,1,30.22
2026-07-28 23:14,S04,K0016,饮料,2,15.96
2026-07-28 23:21,S04,K0003,零食,3,20.0
2026-07-28 23:05,S04,K0032,乳品,2,42.96
2026-07-28 23:06,S04,K0040,鲜食,3,23.8
2026-07-28 23:07,S04,K0016,饮料,3,15.96
2026-07-28 23:26,S04,K0009,日化,2,10.05
2026-07-28 23:36,S04,K0029,日化,2,59.08
2026-07-29 00:19,S04,K0016,饮料,2,15.96
2026-07-29 00:24,S04,K0027,乳品,2,30.22
2026-07-29 01:44,S04,K0017,乳品,1,33.63
2026-07-29 01:15,S04,K0031,饮料,2,61.14
2026-07-29 02:27,S04,K0020,鲜食,2,12.18
2026-07-29 02:08,S04,K0013,零食,1,28.79
2026-07-29 03:38,S04,K0031,饮料,1,30.57
2026-07-29 03:28,S04,K0004,日化,3,19.17
2026-07-29 03:30,S04,K0003,零食,3,10.0
2026-07-29 03:43,S04,K0037,乳品,2,5.55
2026-07-29 03:12,S04,K0027,乳品,2,30.22
2026-07-29 02:58,S04,K0033,零食,1,51.1
2026-07-29 03:10,S04,K0017,乳品,1,67.26
2026-07-29 04:04,S04,K0024,日化,2,26.35
2026-07-29 04:44,S04,K0013,零食,3,28.79
2026-07-29 04:16,S04,K0027,乳品,1,15.11
2026-07-29 04:05,S04,K0003,零食,2,10.0
2026-07-29 04:36,S04,K0037,乳品,1,5.55
2026-07-29 04:36,S04,K0004,日化,1,38.34
2026-07-29 04:37,S04,K0038,零食,3,20.9
2026-07-29 03:53,S04,K0027,乳品,1,30.22
2026-07-29 04:54,S04,K0006,饮料,3,9.36
2026-07-29 05:21,S04,K0021,饮料,1,60.24
2026-07-29 05:14,S04,K0018,零食,2,13.77
2026-07-29 05:35,S04,K0020,鲜食,2,12.18
2026-07-29 06:48,S04,K0028,零食,1,41.34
2026-07-29 06:20,S04,K0033,零食,3,25.55
2026-07-29 06:35,S04,K0018,零食,2,27.54
2026-07-29 06:31,S04,K0026,饮料,3,68.28
2026-07-29 06:45,S04,K0036,饮料,1,12.26
2026-07-29 07:12,S04,K0009,日化,2,20.1
2026-07-29 07:26,S04,K0039,日化,2,6.23
2026-07-29 07:30,S04,K0034,日化,3,4.47
2026-07-29 07:34,S04,K0018,零食,1,13.77
2026-07-29 08:35,S04,K0001,饮料,1,16.5
2026-07-29 08:16,S04,K0032,乳品,2,21.48
2026-07-29 08:06,S04,K0021,饮料,2,30.12
2026-07-29 09:16,S04,K0035,鲜食,1,10.29
2026-07-29 09:05,S04,K0005,鲜食,1,7.7
2026-07-29 09:02,S04,K0005,鲜食,1,7.7
2026-07-29 08:51,S04,K0025,鲜食,2,40.32
2026-07-29 09:17,S04,K0020,鲜食,1,6.09
2026-07-29 09:26,S04,K0036,饮料,1,24.52
2026-07-29 09:35,S04,K0030,鲜食,3,45.58
2026-07-29 09:05,S04,K0011,饮料,2,57.8
2026-07-29 09:41,S04,K0020,鲜食,1,6.09
2026-07-29 09:09,S04,K0013,零食,3,57.58
2026-07-29 08:55,S04,K0019,日化,1,5.97
2026-07-29 10:19,S04,K0033,零食,3,25.55
2026-07-29 09:54,S04,K0023,零食,3,57.66
2026-07-29 10:08,S04,K0027,乳品,2,30.22
2026-07-29 09:55,S04,K0020,鲜食,1,6.09
2026-07-29 10:47,S04,K0014,日化,2,25.34
2026-07-29 10:49,S04,K0013,零食,1,57.58
2026-07-29 11:12,S04,K0033,零食,1,51.1
2026-07-29 11:38,S04,K0027,乳品,2,15.11
2026-07-29 11:02,S04,K0023,零食,3,57.66
2026-07-29 11:33,S04,K0011,饮料,1,57.8
2026-07-29 11:27,S04,K0036,饮料,2,24.52
2026-07-29 11:40,S04,K0040,鲜食,3,11.9
2026-07-29 11:22,S04,K0037,乳品,2,5.55
2026-07-29 11:24,S04,K0011,饮料,2,57.8
2026-07-29 11:40,S04,K0024,日化,3,26.35
2026-07-29 12:11,S04,K0030,鲜食,3,22.79
2026-07-29 12:23,S04,K0014,日化,1,25.34
2026-07-29 12:03,S04,K0038,零食,2,10.45
2026-07-29 12:46,S04,K0036,饮料,3,12.26
2026-07-29 12:01,S04,K0004,日化,3,19.17
2026-07-29 13:01,S04,K0025,鲜食,2,20.16
2026-07-29 13:41,S04,K0039,日化,1,12.46
2026-07-29 12:55,S04,K0011,饮料,3,57.8
2026-07-29 13:18,S04,K0037,乳品,3,5.55
2026-07-29 14:36,S04,K0038,零食,1,10.45
2026-07-29 14:21,S04,K0005,鲜食,2,3.85
2026-07-28 22:07,S05,K0013,零食,1,28.79
2026-07-28 22:35,S05,K0019,日化,2,5.97
2026-07-28 22:04,S05,K0013,零食,1,57.58
2026-07-28 22:12,S05,K0023,零食,1,28.83
2026-07-28 22:09,S05,K0005,鲜食,1,3.85
2026-07-28 23:40,S05,K0004,日化,2,38.34
2026-07-28 23:17,S05,K0001,饮料,2,16.5
2026-07-28 23:46,S05,K0007,乳品,1,47.6
2026-07-29 00:24,S05,K0040,鲜食,2,23.8
2026-07-29 00:18,S05,K0021,饮料,2,60.24
2026-07-29 00:36,S05,K0016,饮料,2,15.96
2026-07-29 01:39,S05,K0008,零食,3,20.44
2026-07-29 01:26,S05,K0039,日化,1,6.23
2026-07-29 01:28,S05,K0027,乳品,3,30.22
2026-07-29 01:52,S05,K0010,鲜食,2,43.72
2026-07-29 02:48,S05,K0006,饮料,3,9.36
2026-07-29 02:15,S05,K0002,乳品,1,7.9
2026-07-29 03:33,S05,K0025,鲜食,3,20.16
2026-07-29 02:52,S05,K0002,乳品,3,3.95
2026-07-29 03:31,S05,K0011,饮料,2,28.9
2026-07-29 03:14,S05,K0008,零食,3,20.44
2026-07-29 03:41,S05,K0027,乳品,3,15.11
2026-07-29 03:32,S05,K0010,鲜食,1,43.72
2026-07-29 03:48,S05,K0023,零食,3,57.66
2026-07-29 04:42,S05,K0025,鲜食,3,40.32
2026-07-29 03:50,S05,K0010,鲜食,3,21.86
2026-07-29 04:20,S05,K0018,零食,3,13.77
2026-07-29 04:49,S05,K0001,饮料,2,16.5
2026-07-29 05:31,S05,K0009,日化,3,20.1
2026-07-29 04:57,S05,K0032,乳品,1,42.96
2026-07-29 05:34,S05,K0004,日化,1,19.17
2026-07-29 05:51,S05,K0002,乳品,3,7.9
2026-07-29 06:24,S05,K0018,零食,2,27.54
2026-07-29 07:05,S05,K0009,日化,1,20.1
2026-07-29 06:58,S05,K0008,零食,3,40.88
2026-07-29 07:07,S05,K0006,饮料,2,9.36
2026-07-29 07:10,S05,K0003,零食,3,10.0
2026-07-29 08:47,S05,K0010,鲜食,3,43.72
2026-07-29 08:40,S05,K0002,乳品,2,3.95
2026-07-29 08:24,S05,K0019,日化,1,5.97
2026-07-29 08:05,S05,K0012,乳品,1,6.42
2026-07-29 09:43,S05,K0023,零食,2,57.66
2026-07-29 09:17,S05,K0017,乳品,2,67.26
2026-07-29 09:34,S05,K0003,零食,3,10.0
2026-07-29 09:44,S05,K0017,乳品,1,67.26
2026-07-29 09:14,S05,K0028,零食,3,41.34
2026-07-29 08:51,S05,K0014,日化,1,50.68
2026-07-29 09:29,S05,K0022,乳品,2,44.64
2026-07-29 09:03,S05,K0009,日化,3,20.1
2026-07-29 10:48,S05,K0033,零食,3,51.1
2026-07-29 10:11,S05,K0025,鲜食,2,20.16
2026-07-29 10:02,S05,K0005,鲜食,2,3.85
2026-07-29 10:30,S05,K0027,乳品,1,15.11
2026-07-29 09:50,S05,K0038,零食,1,10.45
2026-07-29 10:24,S05,K0013,零食,2,28.79
2026-07-29 11:42,S05,K0031,饮料,3,61.14
2026-07-29 11:46,S05,K0029,日化,1,29.54
2026-07-29 11:21,S05,K0014,日化,1,25.34
2026-07-29 10:56,S05,K0022,乳品,3,44.64
2026-07-29 12:40,S05,K0038,零食,2,10.45
2026-07-29 11:59,S05,K0036,饮料,3,24.52
2026-07-29 11:53,S05,K0020,鲜食,3,6.09
2026-07-29 12:18,S05,K0017,乳品,3,33.63
2026-07-29 13:08,S05,K0015,鲜食,2,13.89
2026-07-29 13:04,S05,K0036,饮料,3,24.52
2026-07-29 13:36,S05,K0006,饮料,2,18.72
2026-07-29 14:41,S05,K0004,日化,3,38.34
2026-07-29 13:57,S05,K0015,鲜食,3,27.78
2026-07-28 22:40,S06,K0001,饮料,3,33.0
2026-07-28 22:37,S06,K0033,零食,3,51.1
2026-07-28 22:36,S06,K0034,日化,2,8.94
2026-07-28 22:33,S06,K0025,鲜食,3,20.16
2026-07-28 22:46,S06,K0038,零食,1,20.9
2026-07-28 23:22,S06,K0011,饮料,1,28.9
2026-07-28 23:22,S06,K0008,零食,1,20.44
2026-07-28 23:12,S06,K0016,饮料,1,7.98
2026-07-29 00:21,S06,K0033,零食,2,51.1
2026-07-29 00:35,S06,K0035,鲜食,2,20.58
2026-07-29 00:47,S06,K0032,乳品,2,42.96
2026-07-29 01:14,S06,K0040,鲜食,2,23.8
2026-07-29 01:03,S06,K0036,饮料,2,24.52
2026-07-29 02:09,S06,K0037,乳品,3,11.1
2026-07-29 01:58,S06,K0022,乳品,1,22.32
2026-07-29 02:29,S06,K0023,零食,1,28.83
2026-07-29 03:46,S06,K0021,饮料,2,60.24
2026-07-29 03:29,S06,K0039,日化,1,12.46
2026-07-29 03:23,S06,K0018,零食,3,27.54
2026-07-29 02:54,S06,K0018,零食,3,13.77
2026-07-29 03:22,S06,K0019,日化,2,5.97
2026-07-29 04:09,S06,K0029,日化,1,29.54
2026-07-29 04:28,S06,K0040,鲜食,2,23.8
2026-07-29 04:10,S06,K0017,乳品,1,67.26
2026-07-29 04:15,S06,K0040,鲜食,2,23.8
2026-07-29 04:38,S06,K0005,鲜食,2,7.7
2026-07-29 05:28,S06,K0008,零食,2,40.88
2026-07-29 05:27,S06,K0034,日化,2,4.47
2026-07-29 05:47,S06,K0001,饮料,1,16.5
2026-07-29 06:41,S06,K0033,零食,1,25.55
2026-07-29 06:14,S06,K0008,零食,1,20.44
2026-07-29 06:37,S06,K0006,饮料,3,18.72
2026-07-29 07:00,S06,K0010,鲜食,2,21.86
2026-07-29 07:22,S06,K0009,日化,2,10.05
2026-07-29 07:38,S06,K0020,鲜食,3,6.09
2026-07-29 08:15,S06,K0025,鲜食,3,20.16
2026-07-29 08:29,S06,K0037,乳品,3,11.1
2026-07-29 08:30,S06,K0028,零食,3,20.67
2026-07-29 08:51,S06,K0033,零食,2,25.55
2026-07-29 09:01,S06,K0014,日化,2,25.34
2026-07-29 10:44,S06,K0022,乳品,1,44.64
2026-07-29 10:12,S06,K0016,饮料,3,15.96
2026-07-29 10:55,S06,K0032,乳品,2,42.96
2026-07-29 11:06,S06,K0017,乳品,2,33.63
2026-07-29 11:04,S06,K0023,零食,3,28.83
2026-07-29 10:51,S06,K0026,饮料,3,68.28
2026-07-29 11:43,S06,K0032,乳品,2,42.96
2026-07-29 11:57,S06,K0032,乳品,1,42.96
2026-07-29 12:14,S06,K0014,日化,3,50.68
2026-07-29 13:27,S06,K0007,乳品,3,23.8
2026-07-29 13:41,S06,K0034,日化,2,8.94
2026-07-29 14:40,S06,K0010,鲜食,3,43.72
2026-07-29 13:59,S06,K0003,零食,1,20.0
2026-07-29 14:35,S06,K0021,饮料,3,30.12
2026-07-28 22:32,S07,K0002,乳品,2,7.9
2026-07-28 22:44,S07,K0022,乳品,2,22.32
2026-07-28 22:47,S07,K0006,饮料,1,18.72
2026-07-28 22:15,S07,K0012,乳品,2,3.21
2026-07-28 22:12,S07,K0039,日化,2,12.46
2026-07-28 23:36,S07,K0019,日化,2,5.97
2026-07-28 23:24,S07,K0029,日化,3,29.54
2026-07-28 23:42,S07,K0031,饮料,2,30.57
2026-07-28 23:33,S07,K0037,乳品,3,5.55
2026-07-28 23:21,S07,K0039,日化,1,12.46
2026-07-28 23:12,S07,K0031,饮料,2,30.57
2026-07-29 00:32,S07,K0037,乳品,3,11.1
2026-07-28 23:55,S07,K0020,鲜食,2,6.09
2026-07-29 00:02,S07,K0022,乳品,3,22.32
2026-07-29 01:28,S07,K0018,零食,3,13.77
2026-07-29 01:37,S07,K0034,日化,3,4.47
2026-07-29 01:38,S07,K0034,日化,3,8.94
2026-07-29 01:19,S07,K0037,乳品,2,11.1
2026-07-29 01:16,S07,K0029,日化,2,59.08
2026-07-29 02:46,S07,K0038,零食,1,20.9
2026-07-29 02:12,S07,K0002,乳品,2,7.9
2026-07-29 02:05,S07,K0040,鲜食,3,11.9
2026-07-29 02:03,S07,K0020,鲜食,2,12.18
2026-07-29 03:10,S07,K0007,乳品,2,23.8
2026-07-29 03:35,S07,K0010,鲜食,1,43.72
2026-07-29 03:43,S07,K0040,鲜食,1,23.8
2026-07-29 03:33,S07,K0026,饮料,1,68.28
2026-07-29 03:11,S07,K0008,零食,1,40.88
2026-07-29 03:18,S07,K0038,零食,2,10.45
2026-07-29 03:31,S07,K0004,日化,1,19.17
2026-07-29 03:10,S07,K0008,零食,3,40.88
2026-07-29 03:18,S07,K0030,鲜食,1,45.58
2026-07-29 04:31,S07,K0016,饮料,1,15.96
2026-07-29 04:19,S07,K0035,鲜食,1,10.29
2026-07-29 04:12,S07,K0023,零食,2,57.66
2026-07-29 04:05,S07,K0026,饮料,1,34.14
2026-07-29 04:06,S07,K0022,乳品,3,44.64
2026-07-29 03:55,S07,K0020,鲜食,2,12.18
2026-07-29 05:02,S07,K0030,鲜食,3,45.58
2026-07-29 05:04,S07,K0010,鲜食,1,43.72
2026-07-29 05:11,S07,K0024,日化,3,26.35
2026-07-29 05:39,S07,K0038,零食,2,20.9
2026-07-29 06:12,S07,K0032,乳品,3,21.48
2026-07-29 06:14,S07,K0027,乳品,1,15.11
2026-07-29 06:38,S07,K0034,日化,2,4.47
2026-07-29 06:15,S07,K0013,零食,1,28.79
2026-07-29 07:17,S07,K0020,鲜食,1,12.18
2026-07-29 07:18,S07,K0002,乳品,1,7.9
2026-07-29 07:40,S07,K0026,饮料,3,68.28
2026-07-29 08:35,S07,K0017,乳品,2,67.26
2026-07-29 08:07,S07,K0016,饮料,1,15.96
2026-07-29 09:10,S07,K0037,乳品,1,5.55
2026-07-29 09:07,S07,K0032,乳品,2,42.96
2026-07-29 08:56,S07,K0003,零食,2,10.0
2026-07-29 09:27,S07,K0013,零食,2,28.79
2026-07-29 08:53,S07,K0002,乳品,2,7.9
2026-07-29 09:32,S07,K0040,鲜食,1,11.9
2026-07-29 09:17,S07,K0007,乳品,3,23.8
2026-07-29 10:25,S07,K0030,鲜食,3,45.58
2026-07-29 09:51,S07,K0037,乳品,2,11.1
2026-07-29 10:00,S07,K0039,日化,3,12.46
2026-07-29 10:32,S07,K0021,饮料,1,60.24
2026-07-29 09:56,S07,K0010,鲜食,3,43.72
2026-07-29 10:40,S07,K0038,零食,1,20.9
2026-07-29 10:14,S07,K0029,日化,3,29.54
2026-07-29 10:01,S07,K0023,零食,2,57.66
2026-07-29 11:45,S07,K0024,日化,3,52.7
2026-07-29 11:27,S07,K0034,日化,2,4.47
2026-07-29 10:52,S07,K0032,乳品,2,21.48
2026-07-29 11:23,S07,K0009,日化,3,10.05
2026-07-29 11:38,S07,K0018,零食,1,13.77
2026-07-29 12:41,S07,K0023,零食,1,28.83
2026-07-29 11:49,S07,K0040,鲜食,1,23.8
2026-07-29 11:52,S07,K0013,零食,3,57.58
2026-07-29 13:20,S07,K0011,饮料,3,57.8
2026-07-29 13:03,S07,K0040,鲜食,2,23.8
2026-07-29 13:09,S07,K0015,鲜食,2,27.78
2026-07-29 13:38,S07,K0029,日化,1,59.08
2026-07-29 14:34,S07,K0013,零食,3,28.79
2026-07-29 14:47,S07,K0004,日化,2,19.17
2026-07-28 22:42,S08,K0028,零食,2,20.67
2026-07-28 22:41,S08,K0025,鲜食,1,20.16
2026-07-28 22:00,S08,K0022,乳品,3,44.64
2026-07-28 22:46,S08,K0016,饮料,3,15.96
2026-07-28 23:34,S08,K0017,乳品,1,33.63
2026-07-28 23:44,S08,K0033,零食,3,51.1
2026-07-28 23:26,S08,K0028,零食,1,20.67
2026-07-28 23:32,S08,K0009,日化,1,10.05
2026-07-28 22:53,S08,K0011,饮料,2,28.9
2026-07-28 23:44,S08,K0021,饮料,1,60.24
2026-07-29 00:26,S08,K0007,乳品,2,23.8
2026-07-29 00:40,S08,K0022,乳品,3,44.64
2026-07-29 01:17,S08,K0021,饮料,2,60.24
2026-07-29 01:47,S08,K0025,鲜食,2,20.16
2026-07-29 01:12,S08,K0012,乳品,3,6.42
2026-07-29 02:48,S08,K0019,日化,1,5.97
2026-07-29 01:55,S08,K0034,日化,3,8.94
2026-07-29 02:02,S08,K0006,饮料,2,18.72
2026-07-29 02:50,S08,K0033,零食,3,51.1
2026-07-29 02:52,S08,K0010,鲜食,1,21.86
2026-07-29 03:02,S08,K0038,零食,2,20.9
2026-07-29 04:38,S08,K0020,鲜食,1,12.18
2026-07-29 03:54,S08,K0032,乳品,2,42.96
2026-07-29 03:59,S08,K0009,日化,1,10.05
2026-07-29 04:31,S08,K0017,乳品,3,33.63
2026-07-29 04:04,S08,K0013,零食,2,57.58
2026-07-29 04:46,S08,K0004,日化,1,19.17
2026-07-29 04:59,S08,K0029,日化,3,29.54
2026-07-29 04:49,S08,K0025,鲜食,1,20.16
2026-07-29 06:45,S08,K0031,饮料,2,61.14
2026-07-29 06:47,S08,K0030,鲜食,2,22.79
2026-07-29 05:49,S08,K0037,乳品,2,11.1
2026-07-29 05:55,S08,K0028,零食,3,20.67
2026-07-29 06:58,S08,K0025,鲜食,3,40.32
2026-07-29 07:19,S08,K0001,饮料,2,33.0
2026-07-29 07:29,S08,K0005,鲜食,2,3.85
2026-07-29 07:58,S08,K0032,乳品,1,42.96
2026-07-29 08:22,S08,K0035,鲜食,3,20.58
2026-07-29 09:31,S08,K0004,日化,2,19.17
2026-07-29 09:13,S08,K0033,零食,3,25.55
2026-07-29 09:03,S08,K0003,零食,3,10.0
2026-07-29 09:43,S08,K0025,鲜食,2,40.32
2026-07-29 09:05,S08,K0026,饮料,3,68.28
2026-07-29 09:08,S08,K0030,鲜食,1,22.79
2026-07-29 10:09,S08,K0003,零食,3,10.0
2026-07-29 10:32,S08,K0039,日化,1,12.46
2026-07-29 10:39,S08,K0017,乳品,3,33.63
2026-07-29 10:35,S08,K0037,乳品,3,11.1
2026-07-29 10:03,S08,K0001,饮料,2,16.5
2026-07-29 11:34,S08,K0008,零食,3,40.88
2026-07-29 10:56,S08,K0004,日化,3,19.17
2026-07-29 11:24,S08,K0024,日化,3,26.35
2026-07-29 11:14,S08,K0013,零食,3,28.79
2026-07-29 12:18,S08,K0026,饮料,1,68.28
2026-07-29 12:00,S08,K0018,零食,1,27.54
2026-07-29 11:53,S08,K0016,饮料,3,7.98
2026-07-29 12:35,S08,K0026,饮料,1,68.28
2026-07-29 13:39,S08,K0026,饮料,1,34.14
2026-07-29 12:56,S08,K0012,乳品,2,3.21
2026-07-29 14:18,S08,K0033,零食,2,51.1
2026-07-29 13:49,S08,K0033,零食,1,25.55
2026-07-29 14:38,S08,K0013,零食,2,28.79
2026-07-29 14:41,S08,K0033,零食,2,25.55
2026-07-28 22:15,S09,K0001,饮料,2,33.0
2026-07-28 22:45,S09,K0016,饮料,2,7.98
2026-07-28 23:10,S09,K0020,鲜食,2,12.18
2026-07-28 23:02,S09,K0037,乳品,3,11.1
2026-07-28 22:50,S09,K0008,零食,1,20.44
2026-07-28 22:52,S09,K0020,鲜食,1,6.09
2026-07-28 23:04,S09,K0035,鲜食,1,10.29
2026-07-29 00:21,S09,K0024,日化,3,52.7
2026-07-29 00:26,S09,K0037,乳品,1,5.55
2026-07-29 00:40,S09,K0022,乳品,3,44.64
2026-07-29 01:48,S09,K0032,乳品,2,21.48
2026-07-29 01:33,S09,K0032,乳品,1,21.48
2026-07-29 02:15,S09,K0023,零食,3,57.66
2026-07-29 02:46,S09,K0004,日化,3,38.34
2026-07-29 03:05,S09,K0009,日化,3,20.1
2026-07-29 03:10,S09,K0001,饮料,1,33.0
2026-07-29 04:40,S09,K0035,鲜食,1,20.58
2026-07-29 04:04,S09,K0014,日化,2,50.68
2026-07-29 04:05,S09,K0036,饮料,1,24.52
2026-07-29 04:18,S09,K0026,饮料,2,68.28
2026-07-29 05:13,S09,K0001,饮料,2,16.5
2026-07-29 05:09,S09,K0020,鲜食,3,12.18
2026-07-29 06:29,S09,K0006,饮料,2,9.36
2026-07-29 06:03,S09,K0003,零食,1,10.0
2026-07-29 07:39,S09,K0038,零食,2,20.9
2026-07-29 07:47,S09,K0022,乳品,2,44.64
2026-07-29 06:56,S09,K0022,乳品,1,44.64
2026-07-29 08:43,S09,K0035,鲜食,1,20.58
2026-07-29 08:35,S09,K0029,日化,1,29.54
2026-07-29 07:54,S09,K0035,鲜食,2,20.58
2026-07-29 09:43,S09,K0022,乳品,2,22.32
2026-07-29 08:52,S09,K0031,饮料,2,61.14
2026-07-29 10:40,S09,K0020,鲜食,2,12.18
2026-07-29 09:55,S09,K0008,零食,1,20.44
2026-07-29 10:25,S09,K0031,饮料,2,61.14
2026-07-29 10:45,S09,K0020,鲜食,2,12.18
2026-07-29 10:32,S09,K0019,日化,3,11.94
2026-07-29 10:10,S09,K0027,乳品,2,15.11
2026-07-29 11:39,S09,K0037,乳品,2,5.55
2026-07-29 11:13,S09,K0011,饮料,3,28.9
2026-07-29 11:21,S09,K0019,日化,2,11.94
2026-07-29 11:37,S09,K0002,乳品,1,3.95
2026-07-29 11:21,S09,K0039,日化,2,12.46
2026-07-29 11:43,S09,K0034,日化,2,8.94
2026-07-29 12:13,S09,K0028,零食,3,20.67
2026-07-29 11:53,S09,K0027,乳品,1,15.11
2026-07-29 13:19,S09,K0036,饮料,1,24.52
2026-07-29 13:45,S09,K0029,日化,2,59.08
2026-07-29 13:12,S09,K0039,日化,2,6.23
2026-07-29 14:25,S09,K0037,乳品,2,5.55
2026-07-29 14:03,S09,K0025,鲜食,2,40.32
2026-07-28 21:53,S10,K0029,日化,3,29.54
2026-07-28 22:17,S10,K0004,日化,1,38.34
2026-07-28 21:57,S10,K0008,零食,3,40.88
2026-07-28 22:00,S10,K0012,乳品,3,3.21
2026-07-28 23:46,S10,K0035,鲜食,3,10.29
2026-07-28 23:01,S10,K0019,日化,1,5.97
2026-07-28 23:32,S10,K0013,零食,1,28.79
2026-07-28 23:02,S10,K0010,鲜食,3,21.86
2026-07-28 23:06,S10,K0017,乳品,2,33.63
2026-07-28 23:41,S10,K0026,饮料,3,34.14
2026-07-28 23:25,S10,K0025,鲜食,2,20.16
2026-07-28 23:14,S10,K0001,饮料,3,33.0
2026-07-29 00:10,S10,K0013,零食,2,57.58
2026-07-29 00:38,S10,K0021,饮料,1,60.24
2026-07-28 23:57,S10,K0006,饮料,3,18.72
2026-07-29 01:34,S10,K0031,饮料,1,30.57
2026-07-29 01:44,S10,K0025,鲜食,2,40.32
2026-07-29 01:45,S10,K0034,日化,3,8.94
2026-07-29 02:19,S10,K0035,鲜食,2,10.29
2026-07-29 01:56,S10,K0007,乳品,3,23.8
2026-07-29 01:59,S10,K0017,乳品,2,67.26
2026-07-29 02:46,S10,K0020,鲜食,1,6.09
2026-07-29 03:17,S10,K0016,饮料,2,15.96
2026-07-29 03:12,S10,K0009,日化,2,10.05
2026-07-29 03:24,S10,K0031,饮料,2,61.14
2026-07-29 03:14,S10,K0035,鲜食,1,10.29
2026-07-29 03:03,S10,K0003,零食,3,10.0
2026-07-29 02:56,S10,K0011,饮料,1,28.9
2026-07-29 02:51,S10,K0031,饮料,1,61.14
2026-07-29 04:48,S10,K0027,乳品,1,15.11
2026-07-29 04:40,S10,K0035,鲜食,2,20.58
2026-07-29 04:47,S10,K0011,饮料,3,57.8
2026-07-29 04:41,S10,K0013,零食,3,28.79
2026-07-29 04:40,S10,K0017,乳品,1,67.26
2026-07-29 04:12,S10,K0037,乳品,2,5.55
2026-07-29 04:41,S10,K0037,乳品,1,11.1
2026-07-29 04:14,S10,K0037,乳品,2,11.1
2026-07-29 04:49,S10,K0028,零食,1,20.67
2026-07-29 05:23,S10,K0012,乳品,3,3.21
2026-07-29 05:50,S10,K0001,饮料,2,16.5
2026-07-29 06:00,S10,K0003,零食,3,20.0
2026-07-29 06:10,S10,K0020,鲜食,3,6.09
2026-07-29 05:50,S10,K0010,鲜食,1,21.86
2026-07-29 05:54,S10,K0001,饮料,3,33.0
2026-07-29 07:12,S10,K0020,鲜食,2,6.09
2026-07-29 07:06,S10,K0026,饮料,3,68.28
2026-07-29 06:57,S10,K0040,鲜食,3,11.9
2026-07-29 07:44,S10,K0004,日化,2,38.34
2026-07-29 08:44,S10,K0009,日化,2,20.1
2026-07-29 08:38,S10,K0002,乳品,1,7.9
2026-07-29 08:14,S10,K0011,饮料,3,57.8
2026-07-29 08:06,S10,K0017,乳品,1,33.63
2026-07-29 08:44,S10,K0015,鲜食,3,27.78
2026-07-29 09:23,S10,K0031,饮料,2,61.14
2026-07-29 09:48,S10,K0035,鲜食,1,10.29
2026-07-29 10:12,S10,K0037,乳品,3,11.1
2026-07-29 10:46,S10,K0010,鲜食,1,21.86
2026-07-29 11:34,S10,K0035,鲜食,3,10.29
2026-07-29 10:52,S10,K0028,零食,1,41.34
2026-07-29 11:17,S10,K0022,乳品,3,22.32
2026-07-29 10:57,S10,K0015,鲜食,2,27.78
2026-07-29 11:06,S10,K0005,鲜食,3,7.7
